,mix,n_src,length,s1,s2,s3,s4
290,,2,32122,,,,
291,,2,32122,,,,
292,,2,54720,,,,
293,,2,40143,,,,
294,,2,42213,,,,
295,,2,57176,,,,
296,,2,44449,,,,
297,,2,48768,,,,
298,,2,48768,,,,
299,,2,34400,,,,
300,,2,36452,,,,
301,,2,40237,,,,
302,,2,45036,,,,
303,,2,48406,,,,
304,,2,48406,,,,
305,,2,48406,,,,
306,,2,67635,,,,
307,,2,65607,,,,
308,,2,21775,,,,
309,,2,55752,,,,
310,,2,37920,,,,
311,,2,45956,,,,
312,,2,31842,,,,
313,,2,31842,,,,
314,,2,31842,,,,
315,,2,41048,,,,
316,,2,37567,,,,
317,,2,43840,,,,
318,,2,49120,,,,
319,,2,64619,,,,
320,,2,37220,,,,
321,,2,37220,,,,
322,,2,57132,,,,
323,,2,36880,,,,
324,,2,57950,,,,
325,,2,71786,,,,
326,,2,88355,,,,
327,,2,59157,,,,
328,,2,52800,,,,
329,,2,45897,,,,
330,,2,35214,,,,
331,,2,35214,,,,
332,,2,40428,,,,
333,,2,40428,,,,
334,,2,38833,,,,
335,,2,38833,,,,
336,,2,45419,,,,
337,,2,67597,,,,
338,,2,60160,,,,
339,,2,37280,,,,
340,,2,45800,,,,
341,,2,47050,,,,
342,,2,47490,,,,
343,,2,44434,,,,
344,,2,58339,,,,
345,,2,73689,,,,
346,,2,57318,,,,
347,,2,48018,,,,
348,,2,39001,,,,
349,,2,39350,,,,
350,,2,43515,,,,
351,,2,36895,,,,
352,,2,38860,,,,
353,,2,38860,,,,
354,,2,37412,,,,
355,,2,36930,,,,
356,,2,36930,,,,
357,,2,24704,,,,
358,,2,40534,,,,
359,,2,40534,,,,
360,,2,38947,,,,
361,,2,38947,,,,
362,,2,38947,,,,
363,,2,40322,,,,
364,,2,25982,,,,
365,,2,32172,,,,
366,,2,31207,,,,
367,,2,43401,,,,
368,,2,40842,,,,
369,,2,40842,,,,
370,,2,38672,,,,
371,,2,38672,,,,
372,,2,38979,,,,
373,,2,27501,,,,
374,,2,41642,,,,
375,,2,41642,,,,
376,,2,42928,,,,
377,,2,40143,,,,
378,,2,40143,,,,
379,,2,41749,,,,
380,,2,41749,,,,
381,,2,41749,,,,
382,,2,36024,,,,
383,,2,26177,,,,
384,,2,43411,,,,
385,,2,43929,,,,
386,,2,38392,,,,
387,,2,42137,,,,
388,,2,38423,,,,
389,,2,38423,,,,
390,,2,32800,,,,
391,,2,36517,,,,
392,,2,19491,,,,
393,,2,36517,,,,
394,,2,36231,,,,
395,,2,36231,,,,
396,,2,36231,,,,
397,,2,36231,,,,
398,,2,49465,,,,
399,,2,58665,,,,
400,,2,58665,,,,
401,,2,38829,,,,
402,,2,34118,,,,
403,,2,49514,,,,
404,,2,40787,,,,
405,,2,50965,,,,
406,,2,48359,,,,
407,,2,49500,,,,
408,,2,36829,,,,
409,,2,24435,,,,
410,,2,24435,,,,
411,,2,53991,,,,
412,,2,37314,,,,
413,,2,63542,,,,
414,,2,62869,,,,
415,,2,37574,,,,
416,,2,37574,,,,
417,,2,37574,,,,
418,,2,31181,,,,
419,,2,42880,,,,
420,,2,75246,,,,
421,,2,32285,,,,
422,,2,51285,,,,
423,,2,42400,,,,
424,,2,44070,,,,
425,,2,47086,,,,
426,,2,25562,,,,
427,,2,25562,,,,
428,,2,25562,,,,
429,,2,27251,,,,
430,,2,27251,,,,
431,,2,27251,,,,
432,,2,48754,,,,
433,,2,46673,,,,
434,,2,46673,,,,
435,,2,60782,,,,
436,,2,43302,,,,
437,,2,46108,,,,
438,,2,46108,,,,
439,,2,22562,,,,
440,,2,22562,,,,
441,,2,44066,,,,
442,,2,24704,,,,
443,,2,35680,,,,
444,,2,49002,,,,
445,,2,46811,,,,
446,,2,46811,,,,
447,,2,37438,,,,
448,,2,33554,,,,
449,,2,51163,,,,
450,,2,65935,,,,
451,,2,55902,,,,
452,,2,40968,,,,
453,,2,37619,,,,
454,,2,46500,,,,
455,,2,75400,,,,
456,,2,62499,,,,
457,,2,37440,,,,
458,,2,41532,,,,
459,,2,41532,,,,
460,,2,24101,,,,
461,,2,41532,,,,
462,,2,41532,,,,
463,,2,60848,,,,
464,,2,43999,,,,
465,,2,46677,,,,
466,,2,27200,,,,
467,,2,58092,,,,
468,,2,36640,,,,
469,,2,38833,,,,
470,,2,45022,,,,
471,,2,72545,,,,
472,,2,49093,,,,
473,,2,71889,,,,
474,,2,53521,,,,
475,,2,37036,,,,
476,,2,60160,,,,
477,,2,39117,,,,
478,,2,65874,,,,
479,,2,49101,,,,
480,,2,55159,,,,
481,,2,67597,,,,
482,,2,47333,,,,
483,,2,47333,,,,
484,,2,40998,,,,
485,,2,40998,,,,
486,,2,26075,,,,
487,,2,43936,,,,
488,,2,36832,,,,
489,,2,55752,,,,
490,,2,55752,,,,
491,,2,55752,,,,
492,,2,53045,,,,
493,,2,37732,,,,
494,,2,46843,,,,
495,,2,38049,,,,
496,,2,63207,,,,
497,,2,35385,,,,
498,,2,36218,,,,
499,,2,41195,,,,
500,,2,47912,,,,
501,,2,38560,,,,
502,,2,28380,,,,
503,,2,47912,,,,
504,,2,34212,,,,
505,,2,35628,,,,
506,,2,49651,,,,
507,,2,49338,,,,
508,,2,40706,,,,
509,,2,31680,,,,
510,,2,26177,,,,
511,,2,44845,,,,
512,,2,44845,,,,
513,,2,39913,,,,
514,,2,46631,,,,
515,,2,36880,,,,
516,,2,44829,,,,
517,,2,45691,,,,
518,,2,46059,,,,
519,,2,33849,,,,
520,,2,43457,,,,
521,,2,40840,,,,
522,,2,45203,,,,
523,,2,54244,,,,
524,,2,43418,,,,
525,,2,44066,,,,
526,,2,45594,,,,
527,,2,50174,,,,
528,,2,44383,,,,
529,,2,43021,,,,
530,,2,55746,,,,
531,,2,35272,,,,
532,,2,29407,,,,
533,,2,45855,,,,
534,,2,42240,,,,
535,,2,46468,,,,
536,,2,45319,,,,
537,,2,46468,,,,
538,,2,25120,,,,
539,,2,50626,,,,
540,,2,50626,,,,
541,,2,50626,,,,
542,,2,45282,,,,
543,,2,41963,,,,
544,,2,41963,,,,
545,,2,41963,,,,
546,,2,36117,,,,
547,,2,39487,,,,
548,,2,39487,,,,
549,,2,39487,,,,
550,,2,70296,,,,
551,,2,32749,,,,
552,,2,48156,,,,
553,,2,55887,,,,
554,,2,32425,,,,
555,,2,32425,,,,
556,,2,60403,,,,
557,,2,47918,,,,
558,,2,47360,,,,
559,,2,41670,,,,
560,,2,41670,,,,
561,,2,34560,,,,
562,,2,41670,,,,
563,,2,78172,,,,
564,,2,88995,,,,
565,,2,38720,,,,
566,,2,28996,,,,
567,,2,28996,,,,
568,,2,33405,,,,
569,,2,32667,,,,
570,,2,56935,,,,
571,,2,40000,,,,
572,,2,58867,,,,
573,,2,42861,,,,
574,,2,58867,,,,
575,,2,45303,,,,
576,,2,45303,,,,
577,,2,55515,,,,
578,,2,38049,,,,
579,,2,29120,,,,
580,,2,62740,,,,
581,,2,44828,,,,
582,,2,22648,,,,
583,,2,22648,,,,
584,,2,45701,,,,
585,,2,45701,,,,
586,,2,58609,,,,
587,,2,45072,,,,
588,,2,26177,,,,
589,,2,50421,,,,
590,,2,45387,,,,
591,,2,42880,,,,
592,,2,37274,,,,
593,,2,64939,,,,
594,,2,71425,,,,
595,,2,54548,,,,
596,,2,40800,,,,
597,,2,62297,,,,
598,,2,44480,,,,
599,,2,37109,,,,
600,,2,32775,,,,
601,,2,27041,,,,
602,,2,27041,,,,
603,,2,21775,,,,
604,,2,36951,,,,
605,,2,36951,,,,
606,,2,43945,,,,
607,,2,52320,,,,
608,,2,49980,,,,
609,,2,26838,,,,
610,,2,39946,,,,
611,,2,45601,,,,
612,,2,39673,,,,
613,,2,47464,,,,
614,,2,39342,,,,
615,,2,77393,,,,
616,,2,64480,,,,
617,,2,34693,,,,
618,,2,54091,,,,
619,,2,83787,,,,
620,,2,47505,,,,
621,,2,68160,,,,
622,,2,50156,,,,
623,,2,64939,,,,
624,,2,39490,,,,
625,,2,46108,,,,
626,,2,49223,,,,
627,,2,39270,,,,
628,,2,63352,,,,
629,,2,63352,,,,
630,,2,58644,,,,
631,,2,38305,,,,
632,,2,37440,,,,
633,,2,70927,,,,
634,,2,51978,,,,
635,,2,83521,,,,
636,,2,53246,,,,
637,,2,46244,,,,
638,,2,48067,,,,
639,,2,110963,,,,
640,,2,31671,,,,
641,,2,38829,,,,
642,,2,38829,,,,
643,,2,38829,,,,
644,,2,58883,,,,
645,,2,39673,,,,
646,,2,62605,,,,
647,,2,47534,,,,
648,,2,64243,,,,
649,,2,64243,,,,
650,,2,64723,,,,
651,,2,41440,,,,
652,,2,63840,,,,
653,,2,39374,,,,
654,,2,39374,,,,
655,,2,69377,,,,
656,,2,38790,,,,
657,,2,46306,,,,
658,,2,68596,,,,
659,,2,35933,,,,
660,,2,68596,,,,
661,,2,37388,,,,
662,,2,45036,,,,
663,,2,62913,,,,
664,,2,26177,,,,
665,,2,59748,,,,
666,,2,39251,,,,
667,,2,30080,,,,
668,,2,39251,,,,
669,,2,43840,,,,
670,,2,43840,,,,
671,,2,43840,,,,
672,,2,38164,,,,
673,,2,30262,,,,
674,,2,41120,,,,
675,,2,38400,,,,
676,,2,43200,,,,
677,,2,50080,,,,
678,,2,47008,,,,
679,,2,40000,,,,
680,,2,40000,,,,
681,,2,44160,,,,
682,,2,44160,,,,
683,,2,43680,,,,
684,,2,43680,,,,
685,,2,49120,,,,
686,,2,47200,,,,
687,,2,47200,,,,
688,,2,32800,,,,
689,,2,56000,,,,
690,,2,33148,,,,
691,,2,27689,,,,
692,,2,37920,,,,
693,,2,38720,,,,
694,,2,38720,,,,
695,,2,38720,,,,
696,,2,42400,,,,
697,,2,37423,,,,
698,,2,46880,,,,
699,,2,42210,,,,
700,,2,46880,,,,
701,,2,28720,,,,
702,,2,46240,,,,
703,,2,40000,,,,
704,,2,49120,,,,
705,,2,43671,,,,
706,,2,41317,,,,
707,,2,49120,,,,
708,,2,41510,,,,
709,,2,50240,,,,
710,,2,45120,,,,
711,,2,35854,,,,
712,,2,22992,,,,
713,,2,49920,,,,
714,,2,49920,,,,
715,,2,49600,,,,
716,,2,45920,,,,
717,,2,45920,,,,
718,,2,40706,,,,
719,,2,51360,,,,
720,,2,39840,,,,
721,,2,44000,,,,
722,,2,44000,,,,
723,,2,45482,,,,
724,,2,44480,,,,
725,,2,41760,,,,
726,,2,44623,,,,
727,,2,36960,,,,
728,,2,24800,,,,
729,,2,34720,,,,
730,,2,42720,,,,
731,,2,40000,,,,
732,,2,40000,,,,
733,,2,40000,,,,
734,,2,51016,,,,
735,,2,48160,,,,
736,,2,47195,,,,
737,,2,22880,,,,
738,,2,39040,,,,
739,,2,34705,,,,
740,,2,43209,,,,
741,,2,27612,,,,
742,,2,36880,,,,
743,,2,15040,,,,
744,,2,15040,,,,
745,,2,36480,,,,
746,,2,36480,,,,
747,,2,30400,,,,
748,,2,36480,,,,
749,,2,24800,,,,
750,,2,70609,,,,
751,,2,25624,,,,
752,,2,37520,,,,
753,,2,59785,,,,
754,,2,65561,,,,
755,,2,46094,,,,
756,,2,30080,,,,
757,,2,30080,,,,
758,,2,30080,,,,
759,,2,68987,,,,
760,,2,52616,,,,
761,,2,30391,,,,
762,,2,17440,,,,
763,,2,67040,,,,
764,,2,48278,,,,
765,,2,49903,,,,
766,,2,80788,,,,
767,,2,62248,,,,
768,,2,43759,,,,
769,,2,42878,,,,
770,,2,73593,,,,
771,,2,50965,,,,
772,,2,43520,,,,
773,,2,49514,,,,
774,,2,65920,,,,
775,,2,47919,,,,
776,,2,34118,,,,
777,,2,87360,,,,
778,,2,59157,,,,
779,,2,25982,,,,
780,,2,42980,,,,
781,,2,41827,,,,
782,,2,27844,,,,
783,,2,38632,,,,
784,,2,43155,,,,
785,,2,29120,,,,
786,,2,29120,,,,
787,,2,29120,,,,
788,,2,66400,,,,
789,,2,73970,,,,
790,,2,47520,,,,
791,,2,60640,,,,
792,,2,60640,,,,
793,,2,30391,,,,
794,,2,84390,,,,
795,,2,49465,,,,
796,,2,18779,,,,
797,,2,43840,,,,
798,,2,62135,,,,
799,,2,54720,,,,
800,,2,54720,,,,
801,,2,72511,,,,
802,,2,56935,,,,
803,,2,35854,,,,
804,,2,79984,,,,
805,,2,62560,,,,
806,,2,44045,,,,
807,,2,25120,,,,
808,,2,71040,,,,
809,,2,63207,,,,
810,,2,32883,,,,
811,,2,86400,,,,
812,,2,46162,,,,
813,,2,36640,,,,
814,,2,38946,,,,
815,,2,47759,,,,
816,,2,59331,,,,
817,,2,67360,,,,
818,,2,61467,,,,
819,,2,79200,,,,
820,,2,79200,,,,
821,,2,37440,,,,
822,,2,37440,,,,
823,,2,45417,,,,
824,,2,24133,,,,
825,,2,58716,,,,
826,,2,47840,,,,
827,,2,31360,,,,
828,,2,31360,,,,
829,,2,49120,,,,
830,,2,70919,,,,
831,,2,40425,,,,
832,,2,67522,,,,
833,,2,81821,,,,
834,,2,49013,,,,
835,,2,37440,,,,
836,,2,37440,,,,
837,,2,35181,,,,
838,,2,36117,,,,
839,,2,42080,,,,
840,,2,20566,,,,
841,,2,37274,,,,
842,,2,57760,,,,
843,,2,33920,,,,
844,,2,33920,,,,
845,,2,35680,,,,
846,,2,35200,,,,
847,,2,35200,,,,
848,,2,36480,,,,
849,,2,36480,,,,
850,,2,43200,,,,
851,,2,33120,,,,
852,,2,38400,,,,
853,,2,33440,,,,
854,,2,33440,,,,
855,,2,38880,,,,
856,,2,38880,,,,
857,,2,42240,,,,
858,,2,40800,,,,
859,,2,38240,,,,
860,,2,38240,,,,
861,,2,37760,,,,
862,,2,39487,,,,
863,,2,40960,,,,
864,,2,33440,,,,
865,,2,33440,,,,
866,,2,36640,,,,
867,,2,36640,,,,
868,,2,37760,,,,
869,,2,37440,,,,
870,,2,37440,,,,
871,,2,37440,,,,
872,,2,38560,,,,
873,,2,38560,,,,
874,,2,38560,,,,
875,,2,30748,,,,
876,,2,37280,,,,
877,,2,34398,,,,
878,,2,34400,,,,
879,,2,36640,,,,
880,,2,34560,,,,
881,,2,39840,,,,
882,,2,35840,,,,
883,,2,33120,,,,
884,,2,33120,,,,
885,,2,34560,,,,
886,,2,37440,,,,
887,,2,37600,,,,
888,,2,37600,,,,
889,,2,74720,,,,
890,,2,22080,,,,
891,,2,60972,,,,
892,,2,55879,,,,
893,,2,52640,,,,
894,,2,52640,,,,
895,,2,52640,,,,
896,,2,65920,,,,
897,,2,35767,,,,
898,,2,41120,,,,
899,,2,41120,,,,
900,,2,41120,,,,
901,,2,41120,,,,
902,,2,53691,,,,
903,,2,59200,,,,
904,,2,60480,,,,
905,,2,60480,,,,
906,,2,42462,,,,
907,,2,44320,,,,
908,,2,37920,,,,
909,,2,44320,,,,
910,,2,26720,,,,
911,,2,50771,,,,
912,,2,52828,,,,
913,,2,78080,,,,
914,,2,15360,,,,
915,,2,15360,,,,
916,,2,15360,,,,
917,,2,53120,,,,
918,,2,53120,,,,
919,,2,55200,,,,
920,,2,43360,,,,
921,,2,24320,,,,
922,,2,24320,,,,
923,,2,73825,,,,
924,,2,52160,,,,
925,,2,66375,,,,
926,,2,24480,,,,
927,,2,34400,,,,
928,,2,48811,,,,
929,,2,46080,,,,
930,,2,36610,,,,
931,,2,52800,,,,
932,,2,17920,,,,
933,,2,13280,,,,
934,,2,30400,,,,
935,,2,38560,,,,
936,,2,38560,,,,
937,,2,44480,,,,
938,,2,37012,,,,
939,,2,19840,,,,
940,,2,19840,,,,
941,,2,23520,,,,
942,,2,23520,,,,
943,,2,23520,,,,
944,,2,19840,,,,
945,,2,21280,,,,
946,,2,21280,,,,
947,,2,21280,,,,
948,,2,21280,,,,
949,,2,75247,,,,
950,,2,68424,,,,
951,,2,47040,,,,
952,,2,44713,,,,
953,,2,39001,,,,
954,,2,44960,,,,
955,,2,44960,,,,
956,,2,60173,,,,
957,,2,25120,,,,
958,,2,25120,,,,
959,,2,25120,,,,
960,,2,49859,,,,
961,,2,19491,,,,
962,,2,72960,,,,
963,,2,35950,,,,
964,,2,37192,,,,
965,,2,42080,,,,
966,,2,77977,,,,
967,,2,47840,,,,
968,,2,47840,,,,
969,,2,33120,,,,
970,,2,44800,,,,
971,,2,37039,,,,
972,,2,68975,,,,
973,,2,52921,,,,
974,,2,32800,,,,
975,,2,32800,,,,
976,,2,32800,,,,
977,,2,32800,,,,
978,,2,60160,,,,
979,,2,44180,,,,
980,,2,42720,,,,
981,,2,42720,,,,
982,,2,52480,,,,
983,,2,16641,,,,
984,,2,52480,,,,
985,,2,40800,,,,
986,,2,39312,,,,
987,,2,46180,,,,
988,,2,75875,,,,
989,,2,42005,,,,
990,,2,62080,,,,
991,,2,62080,,,,
992,,2,39520,,,,
993,,2,74069,,,,
994,,2,44000,,,,
995,,2,55159,,,,
996,,2,42880,,,,
997,,2,41643,,,,
998,,2,47360,,,,
999,,2,44000,,,,
1000,,2,36630,,,,
1001,,2,42187,,,,
1002,,2,42187,,,,
1003,,2,37679,,,,
1004,,2,39379,,,,
1005,,2,39379,,,,
1006,,2,39379,,,,
1007,,2,39379,,,,
1008,,2,39379,,,,
1009,,2,47062,,,,
1010,,2,43515,,,,
1011,,2,47559,,,,
1012,,2,47559,,,,
1013,,2,44187,,,,
1014,,2,44062,,,,
1015,,2,39723,,,,
1016,,2,48747,,,,
1017,,2,49002,,,,
1018,,2,40428,,,,
1019,,2,47116,,,,
1020,,2,36155,,,,
1021,,2,36155,,,,
1022,,2,46094,,,,
1023,,2,46094,,,,
1024,,2,46332,,,,
1025,,2,12960,,,,
1026,,2,46332,,,,
1027,,2,45378,,,,
1028,,2,37636,,,,
1029,,2,38423,,,,
1030,,2,41195,,,,
1031,,2,46890,,,,
1032,,2,47200,,,,
1033,,2,52137,,,,
1034,,2,50152,,,,
1035,,2,50152,,,,
1036,,2,42651,,,,
1037,,2,47219,,,,
1038,,2,47219,,,,
1039,,2,53467,,,,
1040,,2,49500,,,,
1041,,2,53467,,,,
1042,,2,32172,,,,
1043,,2,55210,,,,
1044,,2,49766,,,,
1045,,2,40725,,,,
1046,,2,46164,,,,
1047,,2,46396,,,,
1048,,2,46396,,,,
1049,,2,46853,,,,
1050,,2,43766,,,,
1051,,2,41228,,,,
1052,,2,41228,,,,
1053,,2,25624,,,,
1054,,2,42267,,,,
1055,,2,42267,,,,
1056,,2,34140,,,,
1057,,2,34140,,,,
1058,,2,63098,,,,
1059,,2,39270,,,,
1060,,2,30185,,,,
1061,,2,45419,,,,
1062,,2,60173,,,,
1063,,2,37109,,,,
1064,,2,36864,,,,
1065,,2,58094,,,,
1066,,2,75400,,,,
1067,,2,44889,,,,
1068,,2,38833,,,,
1069,,2,48479,,,,
1070,,2,46912,,,,
1071,,2,51541,,,,
1072,,2,57201,,,,
1073,,2,40615,,,,
1074,,2,24480,,,,
1075,,2,36880,,,,
1076,,2,57224,,,,
1077,,2,74869,,,,
1078,,2,62589,,,,
1079,,2,46081,,,,
1080,,2,33829,,,,
1081,,2,33829,,,,
1082,,2,48351,,,,
1083,,2,36640,,,,
1084,,2,43302,,,,
1085,,2,55913,,,,
1086,,2,50734,,,,
1087,,2,50734,,,,
1088,,2,45423,,,,
1089,,2,52873,,,,
1090,,2,30271,,,,
1091,,2,49987,,,,
1092,,2,48961,,,,
1093,,2,59910,,,,
1094,,2,59459,,,,
1095,,2,59459,,,,
1096,,2,48814,,,,
1097,,2,52013,,,,
1098,,2,52013,,,,
1099,,2,38947,,,,
1100,,2,41197,,,,
1101,,2,42270,,,,
1102,,2,58752,,,,
1103,,2,58752,,,,
1104,,2,73017,,,,
1105,,2,27041,,,,
1106,,2,43282,,,,
1107,,2,23111,,,,
1108,,2,25158,,,,
1109,,2,25158,,,,
1110,,2,59785,,,,
1111,,2,36712,,,,
1112,,2,80353,,,,
1113,,2,80309,,,,
1114,,2,85984,,,,
1115,,2,49701,,,,
1116,,2,49986,,,,
1117,,2,49986,,,,
1118,,2,49942,,,,
1119,,2,64645,,,,
1120,,2,71582,,,,
1121,,2,29120,,,,
1122,,2,70129,,,,
1123,,2,45608,,,,
1124,,2,64642,,,,
1125,,2,51016,,,,
1126,,2,34705,,,,
1127,,2,34705,,,,
1128,,2,34705,,,,
1129,,2,25312,,,,
1130,,2,83415,,,,
1131,,2,58431,,,,
1132,,2,26453,,,,
1133,,2,32331,,,,
1134,,2,32331,,,,
1135,,2,50847,,,,
1136,,2,38604,,,,
1137,,2,27777,,,,
1138,,2,87461,,,,
1139,,2,47195,,,,
1140,,2,55851,,,,
1141,,2,69426,,,,
1142,,2,67703,,,,
1143,,2,50156,,,,
1144,,2,32285,,,,
1145,,2,43916,,,,
1146,,2,72176,,,,
1147,,2,41912,,,,
1148,,2,61892,,,,
1149,,2,36517,,,,
